STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
"is a Teach for American 2010 Corps Member!!!  (Southern Louisiana, Secondary Biology)",是美國2010屍體的教學！ （南路路易斯安那州，二級生物學）,1,1,0,1,0
Grandma and I had a fight yesterday about whether the owner of the restaurant sounded like Blanche or Rose from the Golden Girls. Good Times. <3,奶奶和我昨天打了一場比賽，關於餐廳的所有者是否像融合一樣黯淡，或者從金色的女孩那裡升起。美好時光。 <3,1,1,0,1,0
*PROPNAME*,* probname *,1,1,0,1,0
"When sending your Christmas cards this year please take an extra one and send it to this address: A Recovering American Soldier c//o Walter Reed Army Medical Center 6900 Georgia Avenue NW; Washington, D.C. 20307. If we pass this on, think of how many cards our wonderful wounded military will get. PASS THIS ON TO ALL YOUR FRIENDS. (JUST COPY AND PASTE TO YOUR WALL)",今年發送聖誕賀卡時，請額外一張，並將其發送給此地址：恢復美國士兵C // o Walter Reed Army Medical Center 6900 Georgia Avenue NW;華盛頓，D.c. 20307.如果我們通過這件事，請考慮我們精彩受傷的軍隊的牌。將此傳遞給所有朋友。 （只需複制和粘貼到您的牆上）,1,1,0,1,0
is at jury duty ugh,是陪審團職責,1,1,0,1,0
New Years Resolutions 1) To become Kim Possible 2) To get a pony,新的一年決議1）成為Kim可能的2）獲得小馬,1,1,0,1,0
fun fact... the foremost creationist advocate got his phd in bio chem from berktown,有趣的事實......最重要的創作主義倡導者從伯克敦的生物化學獲得了他的博士學位,1,1,0,1,0
in Big Bear until Friday call me if you need me,在大熊，直到星期五給我打電話，如果你需要我,1,1,0,1,0
"so not cool with the fact that *PROPNAME* (who is 34 btw) is getting married to a 22 yr old argentinian model... exuse moi *PROPNAME*, I happen to be 22, you didnt have to look that far.",所以沒有酷的事實：* probname *（34 btw）與22歲的阿根廷型號結婚...... exuse moi * propname *，我碰巧是22，你不必看那麼遠。,1,1,0,1,0
today was a new day then promptly ate 2 sees candies,今天是一個新的一天，然後迅速吃了2個看到糖果,1,1,0,1,0
insecureorama,inecuredorama.,1,1,0,1,0
"Hello My name is *PROPNAME*, Human Cyborg relations... :) <3 to fam for actually watching the film with me last night... classic!!",你好，我的名字是* probname *，人體機器人關係...... :) <3到Fam，昨晚和我一起看電影...經典!!,1,1,0,1,0
teaching myself ALL of AP bio and 4 years of an education major's knowledge in 2 days booyah!,在2天的BOOYAH教授自己所有的AP生物和4年的教育專業知識！,1,1,0,1,0
made mochi and red bean,製作Mochi和紅豆,1,1,0,1,0
are you kidding me... there is a book about how mr darcy is a vampire? really? okay you convinced me.... i'm reading it,你在開玩笑吧......有一本關於達西先生是吸血鬼的書嗎？真的嗎？好的，你相信我......我正在讀它,1,1,0,1,0
His Royal Highness Fluff n' Stuff IS the perfect name for a pony!,他的皇家殿下絨毛，是小馬的完美名字！,1,1,0,1,0
Obama got the Nobel Peace Prize the same day that we bombed the moon... interesting...,奧巴馬在我們轟炸月球的同一天獲得了諾貝爾和平獎......有趣......,1,1,0,1,0
GO BEARS!!!,去熊！,1,1,0,1,0
Anyone interested in Seeing *PROPNAME* at the Nokia Theatre on the 28th of Feb?,有興趣在2月28日在諾基亞劇院看到* Propname *的任何感興趣的人？,1,1,0,1,0
"yesssss, josh groban has a solo in the new ""we are the world recording"".....",Yesssss，Josh Groban在新的“我們是世界錄音”中有一個獨唱.....,1,1,0,1,0
why is it that whenever there is a pig butchered in Europe there are always drinks and snacks? - *PROPNAME*,為什麼每當歐洲屠宰豬時，總有飲料和零食？ - * propname *,1,1,0,1,0
I really REALLY REALLY want to be a Star Fleet officer. I have since I was 5 and I still do.,我真的很想成為一名明星艦隊官員。自從我5歲以來，我仍然這樣做。,1,1,0,1,0
"re: the completly redone monopoly game's utter potential failure:  So far, the Internet echo chamber's biggest criticism focuses on the new version's tight security. It seems that when it comes to Monopoly, *half the fun comes from cheating by stealing from the till when nobody's looking*, a loophole the new version closes with its fancy electronic banking.",Re：完全重做的壟斷遊戲的完全潛在失敗：到目前為止，互聯網迴聲室最大的批評側重於新版本的安全性。似乎談到壟斷時，*一半的樂趣來自偷竊直到沒有人看起來*，新版本的漏洞結束了它的幻想電子銀行。,1,1,0,1,0
I <3 My Garmin Forerunner,我<3我的Garmin Forerunner,1,1,0,1,0
I honestly don't know who *PROPNAME* is.,老實說，我不知道是誰*普遍*是。,1,1,0,1,0
PASSED my Praxis exams with flying colors!!! Thank you *PROPNAME*'s notes for that recognition of excellence on the PLT 7-12 :) <3,通過了普通的考試用飛行的顏色！謝謝* Provname *在PLT 7-12上卓越識別的筆記:) <3,1,1,0,1,0
In Berkeley hit me up to hang out :),在伯克利打我來閒逛:),1,1,0,1,0
"why yes I am listening to the Backstreet Boys' new CD and cooking fudge. .... soon, I'll get a cat.",為什麼是，我正在聽後街男孩的新CD和烹飪軟糖。 ......很快，我會得到一隻貓。,1,1,0,1,0
got a doggie!! what to name it?,有一個小狗!!命名是什麼？,1,1,0,1,0
prefers swimming in Lake Tahoe to staring at it on her computer desktop :),喜歡在泰赫湖游泳到她的電腦桌面上盯著它:),1,0,1,1,1
"wishes she could give her dog a huge hug right now.  Dog lovers: read ""The Art of Racing in the Rain""",希望她現在可以給她的狗一個巨大的擁抱。狗戀人：閱讀“雨中賽車的藝術”,1,0,1,1,1
hey friends! did anyone leave a fake (but extremely real looking) gun in my car?,嘿朋友！有沒有人在我的車裡留下假（但非常真實的）槍？,1,0,1,1,1
is speechless from the flowers sitting on my desk.  can't stop smiling.  I honestly don't know how I got so lucky,從鮮花坐在我的桌子上無言以對。不能停止微笑。老實說，我不知道我是怎麼如此幸運,1,0,1,1,1
TAHOE TIME!,太浩湖時間！,1,0,1,1,1
in the studio.  listening to amazing musicians record an amazing film score. so proud of my genius composer boyfriend!,在工作室裡。聽著驚人的音樂家紀錄了一個驚人的電影評分。為我的天才作曲家男朋友感到驕傲！,1,0,1,1,1
has a crush on the birthday boy...,迷戀生日男孩......,1,0,1,1,1
MAUI. so happy and warm and thankful :),毛伊。如此開心，溫暖和感恩:),1,0,1,1,1
longest day ever?  Full day in hawaii + red eye flight to LA followed by 15 hours of rehearsal for The Sing-Off.... it's time to SLEEP!,有史以來最長的一天？全天在夏威夷+紅眼飛行到洛杉磯，隨後是15小時的排練為唱歌......現在是時候睡覺了！,1,0,1,1,1
is drinking tea and Emergen-C like it's nobody's business.  I refuse to be sick any longer!!,正在喝茶和Emberen-c喜歡它是沒有人的事。我拒絕生病了!!,1,0,1,1,1
Tonight! NBC at 8 pm! The Sing-Off is ON and I am freakin excited!,今晚！晚上8點的NBC！唱歌正在播放，我很興奮！,1,0,1,1,1
"Wow, I am blown away by how supportive everyone is!! THANK YOU! 2nd episode tonight at 8 :)",哇，我被每個人的支持者吹走了！謝謝！今晚第2章第8集:),1,0,1,1,1
"is back in LA! back at work! back to 75 degrees and sunny!  and yet, missing the single-digit temperatures of chicago....",回到洛杉磯！回到工作！回到75度和陽光明媚！然而，缺少芝加哥的單位數溫度......,1,0,1,1,1
is having a little bit of a post-haircut freak-out. (it's so short!! ah!),是有一點點髮型後怪異。 （這太短了!!啊！）,1,0,1,1,1
"woke up in Chicago :) Happy, healthy, wonderful new year, everyone!!",在芝加哥醒來:)快樂，健康，美好的新年，每個人！,1,0,1,1,1
family in LA! let the restaurant adventures begin!,洛杉磯的家庭！讓餐廳冒險開始！,1,0,1,1,1
just made amazing pineapple curry jasime rice!! jealous??,剛剛製作了驚人的菠蘿咖哩山脈米飯！嫉妒的？？,1,1,1,0,1
"(viral) social experiment: if you read this, even if we don't speak often, please post a comment with a memory of you and me - anything you want, good or bad or silly or sad. When you're finished, post this paragraph as your own status... you'll be surpri",（病毒）社會實驗：如果你讀到這一點，即使我們不經常發言，請用你和我的紀念發表評論 - 你想要的任何東西，好或壞或愚蠢或悲傷。當你完成後，將本段發佈為您自己的狀態......你會成為驚喜,1,1,1,0,1
misses her baby soooooooo much!!,錯過了她的寶貝!!,1,1,1,0,1
ATTENTION JERSEY PEOPLE!!!..........Montgomery County Animal Shelter is closing tomorrow. You can adopt for free tomorrow between 12-4. They will be euthanizing all animals without a home!!! Go & save a life!! 30 cats and 80 dogs left. please re-post!,注意澤西州人！您可以在12-4之間免費使用明天。他們將安樂死所有沒有家的動物！去拯救生命！剩下30隻貓和80隻狗。請重新發布！,1,1,1,0,1
Thanksgiving at our place!! We eat at 5:00pm!! We would love to have you!! : ),在我們的地方感恩節!!我們在下午5:00吃!!我們很樂意擁有你！ ：）,1,1,1,0,1
on my way to 60 degrees and rainy. yay.,在前往60度和多雨的路上。耶。,1,1,1,0,1
Nude.,裸體。,1,1,1,0,1
"Been thinking about adopting a pet?? Chihuahuas arrive at the Manhattan ASPCA Wednesday Jan 13th from 12-7pm. Chichis are the PERFECT city dog, so loyal, extremely loving, highly intelligent with tough new york personality. THEY ARE AMAZING!!",一直在考慮採用寵物？奇瓦瓦斯於12月13日星期三抵達曼哈頓·斯卡卡。 Chichis是完美的城市狗，如此忠誠，極其愛心，高度聰明，與艱難的紐約人格。他們是了不起的！！,1,1,1,0,1
only the cool kids are on facebook at 12:30 on a saturday night. : ),星期六晚上12:30只有酷孩子在Facebook上。 ：）,1,1,1,0,1
"Just gave *PROPNAME* a big piece of chicken out of my pasta, totally forgetting I just loaded it down with cayenne pepper!! She's still at her water bowl. Good lord, the gas that is to come while I'm sleeping... (I'm so sorry baby!!)",只是給了* propname *一塊大雞肉出來的意大利面，完全忘記了我剛用辣椒!!她還在她的水碗。好主，在我睡覺的時候來的天然氣......（我很抱歉寶貝!!）,1,1,1,0,1
is in Floriderrr until the night of July 14th,是在佛羅里爾（Floriderrr）直到7月14日的夜晚,0,1,0,1,1
is 65 degrees 87 percent humidity warm enough to go out tonight in shorts hmm,是65度87％的濕度溫暖足以在短褲嗯,0,1,0,1,1
is really fucking tired of my dad telling me that nothing I do or plan is important.,真的他媽的厭倦了我爸爸告訴我我做或計劃什麼都很重要。,0,1,0,1,1
is hoping some meditative (aka repetitive) work will pick her up and clear her head today,希望有一些冥想（又名重複）工作會撿起她，今天清醒她的頭腦,0,1,0,1,1
Transformers 2=the best trash I've seen in a long time,變形金剛2 =我在很長一段時間看到的最好的垃圾,0,1,0,1,1
"drowning misery in alcohol and Civ 4, 1v1 raging barbarians on a large map",在酒精和文明4中溺水痛苦，1v1在大地圖上肆虐野蠻人,0,1,0,1,1
"If anyone needs help in a math class, my friend *PROPNAME* is an experienced tutor so feel free to contact him. (Not taking any math classes myself, fuck math!!)",如果有人在數學課上需要幫助，我的朋友* Provname *是一位經驗豐富的導師，所以隨意與他聯繫。 （不要自己服用任何數學課程，他媽的數學!!）,0,1,0,1,1
It's official: I'd rather have watched 6 depressing foreign language films than this boring 2-hour long piece of crap called Adventureland,這是官方的：我寧願看過6個令人沮喪的外語電影，而不是這部令人無聊的2小時長的廢話，稱為冒險火蘭,0,1,0,1,1
Man I'm not gonna end up finishing my portfolio website over break am I,男人我不會結束完成我的投資組合網站，在休息時間我,0,1,0,1,1
"seems I'll be back in NYC with the BF Jan 6 and 7, hmm what to do",似乎我會在紐約1月6日和7日，嗯，嗯,0,1,0,1,1
has a functioning proto-website in just 3 hours (less if I hadn't forgotten everything about CSS & Wordpress)! Yay!,在短短3小時內有一個運作的原始網站（如果我沒有忘記關於CSS和WordPress的一切）！耶！,0,1,0,1,1
Am I the only person who got all teary-eyed during *PROPNAME*'s emotional speech?,是我是唯一一個在* propname *的情感演講中撕裂的人？,0,1,0,1,1
Is anyone else catching the disastrous wordspacing on the screenshot for iBooks? Why cant each book be typeset the way it was for print?,別人是否抓住了iBooks的屏幕截圖陷入災難性的單詞？為什麼不能通過打印的方式排版？,0,1,0,1,1
YAAAAAAAAAAAY SAINTS!!!! New York is out so Im pulling for you!!,yaaaaaaaaaaaaaay saints !!!!紐約已經出去了，所以我為你拉！,0,1,0,1,1
"Seriously I dont know how male dominated Apple is but ""pad"" has a whole different connotation for us ladies",說真的，我不知道男性主導的蘋果是如何，但“墊”對我們的女士們有一個完整的含義,0,1,0,1,1
It seems that Apple instead of creating a tablet Mac they created a big iPhone and one that doesn't seem to improve drastically on it. :(,似乎蘋果代替創建平板電腦，他們創建了一個大iPhone，一個似乎沒有急劇改善它。 :(,0,1,0,1,1
Im so happy for the Saints!!! Now time to sober up and look forward to the Olympics,我很高興聖徒!!!現在是時候清醒了，期待奧運會,0,1,0,1,1
"Just realized Valentines Day//Chinese New Year is this Sunday, not Saturday...oops",剛才實現情人節//中國新年是這個星期天，而不是星期六...哎呀,0,1,0,1,1
I've lived in this place and I know all the faces Each one is different but they're always the same They mean me no harm but it's time that I face it They'll never allow me to change',我在這個地方生活了，我知道每個人都是不同的，但它們總是相同，他們意味著我沒有傷害，但這是我面對它的時候，他們永遠不會讓我改變',1,0,1,1,1
To see you when I wake up Is a gift I didn't think could be real,當我醒來時，看到你是一個我不認為的禮物可能是真實的,1,0,1,1,1
Had an incredible night...from now on if ur looking for me on a tuesday night I will be at the derbs : ),有一個令人難以置信的夜晚......從現在開始，如果你在星期二晚上找我，我將在德爾斯：）,1,0,1,1,1
"There is never enough time to do everything, but there is always enough time to do the most important thing'",從來沒有足夠的時間做一切，但總有足夠的時間來做最重要的事情',1,0,1,1,1
Definately maybe : ),絕對可能：）,1,0,1,1,1
wants to curl up and watch movies all night : ),想要整夜蜷縮和看電影:),1,0,1,1,1
wondering if I've got the strength to get through this one : //,想知道我是否有力量來完成這個：//,1,0,1,1,1
Help me remember --*PROPNAME*,幫助我記住 - * propname *,1,0,1,1,1
GOT A JOB!!!! yesssssss : ) : ) : ),找到了工作！！！！ Yessssssss :) :) :),1,0,1,1,1
crawling into bed and sleeping for 500000000000   years..... <3 vegas,爬到床上和睡覺5000000萬年...... <3拉斯維加斯,1,0,1,1,1
: ),：）,1,0,1,1,1
Cos all of the stars are fading away Just try not to worry youll see them some day,因為所有的明星都在褪色，試著不要擔心你有一天會看到他們,1,0,1,1,1
Thinking a downtown sb visit for halloween might be very necessary : ),思考萬聖節的市中心訪問可能是非常必要的:),1,0,1,1,1
Ata motseh chen b'aynai,ATA MOTSEH CHEN B'AYNAI,1,0,1,1,1
It's our god forsaken right to be loved <3 <3 <3 <3'd,我們的上帝被認為是被愛的權利<3 <3 <3 3。,1,0,1,1,1
Cooking up a storm <3,烹飪風暴<3,1,0,1,1,1
On a mission to go back home for the world cup!!! Anyone know how to not make it a mission? haha... South Africa here we come <3 <3,在返回世界杯的使命！有人知道如何不使其成為任務嗎？哈哈......南非在這裡我們來<3 <3,1,0,1,1,1
bit my nails through that whole game... a wins a win though : ),通過整個遊戲咬我的指甲......雖然勝利:),1,0,1,1,1
True life: two young people believe that love can only be achieved with multiple partners...huh,真正的生活：兩個年輕人認為愛只能用多個合作夥伴實現......呵呵,1,0,1,1,1
My pin: 24797c05,我的針：24797C05,1,0,1,1,1
No work tomorrow! finally...time for a great night and a morning of sleeping in : ),明天沒有工作！終於......睡個好覺的時間和睡覺的早晨:),1,0,1,1,1
My pin: 24797c05,我的針：24797C05,1,0,1,1,1
My intention is to go to your damn school...why do I need to write a whole essay telling you that!!!,我的意圖是去找你該死的學校......為什麼我需要寫一整篇文章告訴你！,1,0,1,1,1
"Thank you so much for all the bday love, I'm a lucky girl : ) come to the DERBY tonight to celebrate!!! call or text if you have questions <3 <3",非常感謝你所有的BDY愛，我是一個幸運的女孩:)今晚來到德比慶祝！如果您有疑問<3 <3，請打電話或發短信,1,0,1,1,1
Poor chargers,充電器可憐的充電器,1,0,1,1,1
To see you when I wake up is a gift I didn't think could be real',當我醒來時，看到你是一件我不認為的禮物可能是真實的',1,0,1,1,1
Wow I'm a very happy camper : ) I think an SB visit is in order NOW..katie no comments hahah <3 <3,哇，我是一個非常快樂的露營者:)我認為現在的SB訪問是有序的..Katie沒有評論哈哈<3 <3,1,0,1,1,1
"This is NOT funny. tornados do not exist in orange county, they just dont.",這並不好笑。奧蘭德縣不存在龍捲風，他們只是不存在。,1,0,1,1,1
Only made it back to olympic from school...i like : ),只會從學校回到奧林匹克......我喜歡:),1,0,1,1,1
"Not going to work today...i have a laker game to watch, very important. priorities, priorities.",今天沒有去上班......我有一個潛在的遊戲，非常重要。優先事項，優先事項。,1,0,1,1,1
"Define me urban dictionary ""The Most wonderful person in the World. Kind, Sweet, Loving, Caring, Gentle. Perfect in Every way. The one you love for all your life. Crazy hot girl. Beautiful, smart & funny; *PROPNAME* posesses atributes absent in 99.9% of women. Truly a lucky find. Plus she rocks. The most wonderful drug in the world, better know as lortab. taking the pill may cause a sense of euphoria, & well being."" hahaha",定義我的城市詞典“世界上最美妙的人。善良，甜美，愛，照顧，溫柔。各方面完美。你愛你所有的生活。瘋狂的辣妹。美麗，聰明搞笑; *圓形*在99.9％的婦女中缺席的麻雀缺席。真正幸運的發現。加上她搖滾。世界上最精彩的藥物，更好地知道Lortab。服用藥丸可能會導致興奮感，幸福感。“哈哈哈,1,0,1,1,1
"""Distance is just a test to see how far love can travel""",“距離只是一個測試，看看愛情有多遠旅行”,1,0,1,1,1
3 more days until santa barbara!! Its gonna be a phenomenal weeekend : ),在聖巴巴拉的3天才3天！它會成為一個現象的Weeekend :),1,0,1,1,1
"Just learned about how succe$$ful I will be, very shortly : ) dont be jealous, you get what you give",剛剛了解瞭如何Succe $$ urf我將是，很快:)不要嫉妒，你得到你給的東西,1,0,1,1,1
Beautiful ceremony for a beautiful person. You will be missed and loved forever but never forgotten. Rest peacefully <3,一個美麗的人的美麗儀式。你將被遺忘，永遠被愛，但從未忘記過。和平地休息<3,1,0,1,1,1
is happy his brother will join him in Princeton tomorrow.,很高興他的兄弟明天將在普林斯頓加入他。,0,1,0,0,0
got a cool Japanese headband,有一個酷的日本頭帶,0,1,0,0,0
every man is an island,每個人都是一個島嶼,0,1,0,0,0
got a haircut!,得到了理髮！,0,1,0,0,0
http:////ca.news.yahoo.com//s//capress//091008//world//eu_nobel_literature,http:////ca.news.yahoo.com//s//capress//091008//world//eu_nobel_literature.,0,1,0,0,0
is about to cut his hair. Objections?,即將削減他的頭髮。反對意見？,0,1,0,0,0
"3rd interview: Columbia, 24-27 Feb",第三次採訪：2月24日至27日哥倫比亞,0,1,0,0,0
has a gold medal. In taekwondo.,有金牌。在跆拳道。,0,1,0,0,0
when will I stop spilling liquids?,我什麼時候會停止溢出液體？,0,1,0,0,0
loves correlation coefficients,喜歡相關係數,0,1,0,0,0
is going home!,回家了！,0,1,0,0,0
first interview! Harvard - January 21-24,第一次採訪！哈佛 - 1月21日至24日,0,1,0,0,0
is addicted to Tap Tap Revenge on his Ipod and thinks it could make a great experimental paradigm for studying motor learning,沉迷於在他的iPod上點擊復仇，並認為它可以為學習運動學習做出很大的實驗範式,0,1,0,0,0
is home,是家,0,1,0,0,0
870//900 Math GRE,870 // 900數學格雷,0,1,0,0,0
Merry Christmas!,聖誕節快樂！,0,1,0,0,0
slept from 11pm to 7am! It's a Christmas miracle!,從上午11點到早上7點睡覺！這是一個聖誕奇蹟！,0,1,0,0,0
found the magic water. It makes an incredible coffee!,找到了神奇的水。它是一個令人難以置信的咖啡！,0,1,0,0,0
has great friends,有很棒的朋友,0,1,0,0,0
is sick of data,厭倦了數據,0,1,0,0,0
is back,回來了,0,1,0,0,0
is back: *PROPNAME* 73 feels like... home?!,回來了：* provname * 73感覺就像......家？！,0,1,0,0,0
is coming back,回來了,0,1,0,0,0
4th interview: Caltech! California here I come...,第四次採訪：CALTECH！我來的加利福尼亞......,0,1,0,0,0
the rumors are true: Harvard IS awesome,謠言是真的：哈佛真棒,0,1,0,0,0
"2nd interview: Carnegie Mellon, 11-13 Feb",第二次採訪：Carnegie Mellon，2月11日至13日,0,1,0,0,0
in Boston,在波士頓,0,1,0,0,0
needs paper filters,需要紙濾波器,0,1,0,0,0
is happy *PROPNAME* is coming to Princeton,很高興* Propname *即將到來普林斯頓,0,1,0,0,0
is mad at himself,對自己很生氣,0,1,0,0,0
is sick of plains and trains,病了平原和火車,0,1,0,0,0
haha... too bad I don't know my own schedule... let's try work till 6:15 then something with the fiance :),哈哈......太糟糕了，我不知道自己的時間表......讓我們嘗試工作到6:15然後是未婚夫的東西:),1,0,0,0,0
"work till seven, then something with the fiance... :)",工作直到七，然後是未婚夫的東西...... :),1,0,0,0,0
work till 7 and looking foward to spending time with the love of my life tonight and maybe even sharing a delicious meal of the new volcano nachos from taco bell. haha.,工作直到7，看起來有空到今晚的生活，也許甚至可以分享來自炸玉米餅貝爾的新火山玉米片的美味飯。哈哈。,1,0,0,0,0
"is making an attempt to brief a few cases while waiting for *PROPNAME* to get off work so she can talk to him... I think I'm actually going to like law school, but I wish my love could be here with me! I miss him :(",正在嘗試在等待* propname *下車時簡要介紹一些案例，以便她可以和他談談......我覺得我實際上要像法學院一樣，但我希望我的愛可以和我在一起！我很想念他 ：（,1,0,0,0,0
"little more reading, chatting with my love, then sleep... :)",更多的閱讀，與我的愛聊天，然後睡覺...... :),1,0,0,0,0
"Finishing up packing, then heading to Richmond.",完成包裝，然後前往里士滿。,1,0,0,0,0
"Only two more days at home, then off to Richmond on Tuesday.  Where did the time go!?",在家裡只有兩天，然後周二去里士滿。什麼時候去哪裡！？,1,0,0,0,0
had a great day... working on piddly stuff... shower... waiting to talk to *PROPNAME*.  :),祝你有美好的一天......在Piddly的東西上工作......淋浴......等待與* Propname *談談*。 :),1,0,0,0,0
thinks it's wild that after all this time she still misses *PROPNAME* like crazy just for the two of them to go to work!  What am I gonna do when I leave for school!?! ahhh..,認為這是畢竟這次遺漏了，她仍然錯過了* Propname *就像瘋狂只是為了兩個人去上班！我離開學校的時候我會怎麼做！？啊..,1,0,0,0,0
"hunting license = $18, case of shells = $21, getting to hunt opening day of dove season with my love = priceless.  Awesome weekend, miss my darlin' already.  Now it's school work time...",狩獵許可證= 18美元，貝殼案= 21美元，以追捕鴿子賽季與我的愛=無價。很棒的周末，已經想念我的達林。現在是學校工作時間......,1,0,0,0,0
"Surprise!  Mama and Daddy are coming up and bringing some of my things!  Good thing I got up early and managed to be very productive this morning.  Now, getting ready and spending the afternoon getting partially moved into my apartment.",驚喜！媽媽和爸爸正在推出並帶來一些東西！我早起的好事，今天早上設法非常富有成效。現在，準備好並花費下午進入我的公寓。,1,0,0,0,0
briefing cases for property while I'm waiting for *PROPNAME* to get off :),在我等待* propname *下車時的財產簡報案件:),1,0,0,0,0
work 12-7...,工作12-7 ......,1,0,0,0,0
long day of classes//library time... but.... *PROPNAME* is coming to see me tomorrow :)  So everything is good.,漫長的一天課程//圖書館時間......但是...... *普羅納名*明天來看我:)所以一切都很好。,1,0,0,0,0
"watching Valkyrie, then sleep....  glad derick is off for a while after tonight!",看valkyrie，然後睡覺....今晚高興的德里克已經開了一段時間！,1,0,0,0,0
waiting on my darlin' to get here.  :),等待我的親愛的'來到這裡。 :),1,0,0,0,0
"I love Comcast ""On Demand"" exercise videos!  Just discovered them.  I can be a hip hop dancing machine all alone right in my very own living room. Haha, embarassing.",我喜歡康卡斯特“按需”運動視頻！剛發現它們。我可以在我自己的起居室裡獨立一台嘻哈跳舞機。哈哈，尷尬。,1,0,0,0,0
"I couldn't focus and *PROPNAME* was really annoyingly antsy, so we decided to take a walk and we both feel much better.  Now shower and memo-writing time...",我無法焦點，* propname *真的很惱火，所以我們決定散步，我們都感覺更好。現在淋浴和備忘錄時間......,1,0,0,0,0
"after a great weekend at home, I'm hitting the books for a while, then sleep...",在家裡度過了一個愉快的周末，我正在擊中書籍，然後睡覺......,1,0,0,0,0
working on my memo... yuck..,在我的備忘錄上工作......哎呀..,1,0,0,0,0
"civ pro, property, and torts... my three fun new friends.... :)",Civ Pro，Property和Torts ......我的三個有趣的新朋友...... :),1,0,0,0,0
Twiddling my thumbs and waiting for the law library to open.  Embarrassing.,扣緊我的拇指並等待法律圖書館打開。尷尬。,1,0,0,0,0
reading property and loving every minute :),閱讀財產和愛每分鐘:),1,0,0,0,0
Curled up on the couch watching movies with *PROPNAME* :),用* propname * :)蜷縮在​​沙發上看電影,1,0,0,0,0
"civ pro for Monday, then home for the weekend :)",Civ Pro為周一，然後在周末回家:),1,0,0,0,0
"Finished my memo!  Sleep time, then heading home tomorrow for *PROPNAME*'s wedding this weekend!!",完成了我的備忘錄！睡眠時間，明天星期起來為* propname *的婚禮！,1,0,0,0,0
is ready to go home for fall break on Thursday...,準備回家週四休假......,1,0,0,0,0
oh boy... a weekend filled with fun law school assignments.,哦，男孩...一個週末充滿了樂趣的法學院任務。,1,0,0,0,0
exciting about going home tomorrow for the weekend :),明天週末回家令人興奮:),1,0,0,0,0
"finally got an apartment!! Now, I must focus, focus, focus the next two days so I can spend most of the rest of my week with *PROPNAME*//getting my apartment straight!!  Great to have something to look forward to making it easier to get motivated..",終於有一個公寓!!現在，我必須焦點，焦點，重點關注接下來的兩天，所以我可以花費大部分時間與* propname * //讓我的公寓直接！很高興有一些期待讓它更容易獲得動力..,1,0,0,0,0
clean apartment... clean puppy dog... now showerin' then fixin' spaghetti to have for lunch this week...,乾淨的公寓......乾淨的小狗......現在淋浴'然後在本週撒上意大利面料吃午餐......,1,0,0,0,0
is excited about going home today for fall break... :),今天令人興奮的是回家摔倒...... :),1,0,0,0,0
me and *PROPNAME* miss *PROPNAME*....,我和* propname * miss * propname * ....,1,0,0,0,0
Oh happy day. It's so nice being at school and knowing *PROPNAME* (& *PROPNAME*) will be there when I get home. It just makes everything nicer!! :),哦，快樂的一天。在學校和知道*（＆* propname *）時，這真是太好了，我回家的時候會在那裡。它只是讓一切都更好！ :),1,0,0,0,0
"is wishing her sister, *PROPNAME*, a Happy 19th birthday!!",祝她妹妹，*圓形名字*，19歲生日快樂！,1,0,0,0,0
"coffee, memo-writing//editing, and grey's//private practice...",咖啡，備忘錄//編輯和灰色//私人練習......,1,0,0,0,0
is putting together a breakfast casserole to bake for breakfast in the morning and waiting on *PROPNAME* to get here.. :),將早餐砂鍋放在早餐早餐，等待* Propname *來到這裡.. :),1,0,0,0,0
outlining property all day... *PROPNAME*'s coming to see me tonight so that's a great motivation to get my work done!!! :)  Can't wait to see him!!!,整天概述物業...... * Provname *今晚來看我，所以這是讓我的工作完成的巨大動力！ :)迫不及待地想見到他！,1,0,0,0,0
"Lots to be happy about--- My standard 9:00-6:00//300 mins of class Monday at the law school is over, my apartment is totally unpacked, and *PROPNAME* is coming to visit!",很高興 - 我的標準9：00-6：00 //星期一上午300分鐘在法學院結束了，我的公寓完全沒有包裝，* Progname *即將訪問！,1,0,0,0,0
"Like everyone else, my poor *PROPNAME* is sick... wish I was there to take care of him... :(",像其他人一樣，我的窮人*普遍*病了......希望我在那裡照顧他...... :(,1,0,0,0,0
"just cut *PROPNAME* trying to give her a little trim... :(  I'm taking it worse than she is... poor baby...  Now *PROPNAME* and I are going to grab us a bite to eat, then I'm trapping him in my apartment cuz he's not allowed to leave tomorrow.",只是削減* probname *試圖給她一個小的修剪...... :(我要比她更糟糕......可憐的寶貝......現在*普通*和我要抓住我們吃飯，然後我在公寓裡抓住他，因為他明天不得離開。,1,0,0,0,0
"*PROPNAME*'s gone home and I will be studying the next two days for a scary property midterm on Thursday that will be worse than going to the dentist----then I have a dentist appointment right afterward.... Basically I'm doing something I don't usually do and that is sulking and feeling really sorry for myself.  BUT, home on Thursday after the exam//dentist appt.!!! :)",* Provname *已經回家，我將在接下來的兩天裡學習週四的一個可怕財產中期，這將比去牙醫更糟糕----然後我有一個牙醫約會後來的......基本上我在做某事我通常不做，這是悶悶不樂，對自己來說真的很抱歉。但是，在考試後周四的家庭//牙醫Appt。!!! :),1,0,0,0,0
