STATUS,STATUS_zh,cEXT,cNEU,cAGR,cCON,cOPN
What 'cha doing? What about the chick? Are you sure?,你在做什麼？小雞怎麼樣？你確定嗎？,1,0,0,0,1
"Here you go. You can wear this. Uh-huh. Phoebe? All right. Honey, that's-that's a sleeve. Okay? And! We also have speaker phone. Okay, wait, you gotta hang up 'cause we're gonna be late.",幹得好。你可以穿這個。嗯。菲比？好的。親愛的，那是一個袖子。好的？和！我們還有揚聲器電話。好的，等等，你得掛斷了'因為我們要遲到了。,1,0,1,0,1
"Hi! Remember me? Ross, I'm gonna go. I don't know. Could be because I don't feel like standing around all night waiting for some guy who may or may not scream. Good bye Ross.",你好！記得我？羅斯，我會去。我不知道。可能是因為我不想在整夜站在等待一些可能或可能不會尖叫的人。再見羅斯。,1,0,1,0,1
"Oh, hi!",啊，你好！,1,0,1,1,1
"Fabulous. Become a drama critic! By the way, he dumped me tonight after he read my review. Yep! I sure know how to pick 'em, huh? Y'know I gave up a part on a soap for this! Really. What?",極好。成為戲劇評論家！順便說一下，他讀完了我的評論後，他今晚傾倒了我。是的！我知道如何挑選他們，呵呵？我知道我在肥皂上放棄了一部分！真的。什麼？,0,1,0,1,1
"Hey! Didn't you have that outfit on last night? Anyway, how did it go with Kate? ",嘿！昨晚你沒有那個衣服嗎？無論如何，它是如何與凱特一起去的？,1,1,1,1,1
Where are you Vic? ,你在哪裡vic？,0,1,1,1,1
"Joey! I'm soo glad I caught you, I couldn't find you before. They still want me for General Hospital. Last night was wonderful. But I-I can't stay here just for you. I'm sorry. Flight's in an hour. I-I gotta go. ",喬伊！我很高興我抓住了你，我以前找不到你。他們仍然想要我留給普通醫院。昨晚很棒。但我 - 我不能留在這裡。對不起。一小時的航班。我 - 我得走了。,1,0,1,0,0
"So Pheebs, do they know about each other? Well?! Well what is it?! Oh! Maybe they'll name yours after you! Y'know, they'll call it, The Ross. And then people would be like, ""Awww, he's got a Ross.""",所以pheebs，他們互相了解嗎？好吧？！那是什麼？！哦！也許他們會在你之後命名你的！ y'know，他們會稱之為ross。然後人們就像，“Awww，他有一個羅斯。”,0,1,0,1,0
Hi! Wow! Have you ever rescued anyone from a burning building before?,你好！哇！你以前從燃燒的建築物中獲救過任何人嗎？,0,1,0,1,1
"Hey! Well, y'know if Joey and I played with matches we could get you up to an even hundred. You're right, I know.",嘿！好吧，你知道如果喬伊和我一起玩的比賽，我們可以讓你達到一個偶數。我是對的，我知道。,0,1,0,0,1
"Y'know when girls sleep with guys with weird things on their body, they tell their friends about it. Brides magazines? It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes. I know it's a little sudden, and it's a little rushed, and it's totally not like me to do something like this, but that doesn't mean I can't. Right? I mean I'm-I'm crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy. I know. I need more pie.",y'know當女孩睡在身上的奇怪的東西上，他們告訴他們的朋友們。新娘雜誌？這太奇怪了，我知道我所說的話，但是，今天早上，我躺在床上我，我想像它會說是的。我知道這有點突然，它有點衝，它完全不喜歡我做這樣的事情，但這並不意味著我不能。正確的？我的意思是我 - 我對皮特瘋了，我知道我們想要同樣的事情，當我想到是的時候，它讓我真的很開心。我知道。我需要更多的餡餅。,0,1,0,0,1
"Yeah. Oh, ah with who?",是的。哦，啊誰？,1,0,0,0,1
"All right buddy, way to go! Thank you! Today, my boss keep slapping my butt and he was acting like it was no big deal. Well, I didn't do anything. I didn't want to be the guy who has a problem with his boss slapping his bottom. Yeah, I know, for a really great stew you just y'know, stick your head in between 'em.",所有正確的伙伴，去的方式！謝謝！今天，我的老闆繼續拍打我的屁股，他表現得像它沒有大量的交易。好吧，我沒有做任何事情。我不想成為他的老闆毆打他的底部問題的人。是的，我知道，對於一個非常偉大的燉菜，你知道你知道，請把頭伸進他們之間。,0,0,0,1,0
"Yeah, she was bald, she's not now. I don't know, I hardly ever say that about people.",是的，她是禿頭，她現在不是。我不知道，我幾乎沒有說過人。,0,0,0,1,1
"It would be nice after hearing 20,000 people chant ""You suck!"" What, look back? Well let me ask you a question. Am I the Ultimate Fighting Champion? Well I'm not gonna stop until I'm the Ultimate Fighting Champion. Let me tell you a story. When I set out to create Moss 865, do you think it just happened overnight? No. There was Moss 1, that burnt down my Dad's garage, there was Moss 2 that would only schedule appointments in January, and 862 others that I learned from, just like I learned from this fight, never to let a guy stand on my neck.","聽到20,000人唱歌“你吮吸！”後會很好。什麼，回顧？好吧讓我問你一個問題。我是最終的戰鬥冠軍嗎？嗯，直到我是最終的戰鬥冠軍，我不會停下來。讓我告訴你一個故事。當我出發創建MOSS 865時，你認為它剛剛發生過夜嗎？不可以。有苔蘚1，燒掉了我爸爸的車庫，有苔蘚2只會在1月安排約會，而我從這場戰鬥中學到的那樣，我從那樣學到的其他人，從來沒有讓一個人站在我的人身上脖子。",1,1,1,1,1
"Oh my God! Phoebe look, it's Ross and that girl. Phoebe! Come on Phoebe, look at that! They are not breaking up, look at them. Okay that's, you know what that is? That is a, that is a second date, that's what that is! Look at that, she just put her hand on his thigh... Ohh! Phoebe, this is all your fault! Now he loves her, he's gonna marry her, and this is all your fault. You said she was bald!! Phoebe, we can't, we just can't just let it happen! Okay, we have to do something! We have to break them up! Okay? Just go in there and like, shave her head! You owe me one bald girl!! Yes. Yes.",我的天啊！菲比看，這是羅斯和那個女孩。菲比！來菲比，看看！他們沒有分手，看著他們。那麼，你知道這是什麼嗎？這是一個，那是第二次日期，這就是那個！看那個，她只是把手放在他的大腿上......哦！菲比，這就是你的錯！現在他愛她，他會嫁給她，這就是你的錯。你說她很禿頭！菲比，我們不能，我們不能只是讓它發生！好的，我們必須做點什麼！我們必須打破它們！好的？去那邊，喜歡，剃掉她的頭！你欠我一個禿頭女孩！是的。是的。,1,1,1,1,1
"You're not gonna die an old maid, maybe an old spinster cook. Hey now besides, if worst comes to worst, I'll be your boyfriend. Why is that so funny? Ha-ha-ha. A little to hard. What am I not ah, boyfriend material? Okay, so we've established my name, and hit me. But theoretically y'know, I mean say we weren't friends, say it's a blind date. I show up at your door, and I'm like (in a fake voice) ""Hey, nice to meet, ya. Hey, oh-hey.""",你不會死一位老女僕，也許是一位古老的旋轉雕刻。嘿現在除了，如果最糟糕的話，我會成為你的男朋友。為什麼這麼有趣？ Ha-Ha-Ha。一點難。我不是啊，男朋友的材料嗎？好的，所以我們已經建立了我的名字，然後打我。但理論上你知道，我的意思是說我們不是朋友，說這是一個盲目約會。我在你的門口出現，我就像（以假的聲音）“嘿，很高興見到，啊。嘿，哦嘿。”,1,0,0,0,1
"Hey, y'know what a really good rainy day game is? I mean naked game. Strip poker, we should totally play strip poker. Come on! When you go away, you-you have to play, it's like a law!",嘿，y'know知道什麼真正的雨天遊戲是什麼？我的意思是裸體遊戲。剝離撲克，我們應該完全播放撲克。快點！當你離開時，你 - 你必須玩，就像法律一樣！,1,1,1,1,0
"Okay, your band is playing at Arnold's, collect three cool points. Which means, I have five, and that means I get Joey's boxers! All right, I'm gonna make more margaritas! I'm just making margaritas. What?! Oh, come on! Monica, please? He is, isn't he? I don't know, I don't know, I mean maybe it's just being here at the beach together or, I don't know. But it's like something...",好的，你的樂隊正在玩阿諾德，收集三個冷點。這意味著，我有五個，這意味著我得到了Joey的拳擊手！好吧，我要做更多的Margaritas！我只是在製作瑪格麗塔。什麼？！哦，來吧！莫妮卡，拜託？他是，不是嗎？我不知道，我不知道，我的意思是也許它只是在海灘一起或者，我不知道。但這就像一些......,0,0,0,1,0
"Ohh!! Okay, all right. Fan out! Fan out! OH YES!!!!! Yeah, well, I couldn't find any cards, so it was either this or Strip Bag Of Old Knitting Stuff.  All right, relax. It's just a shoe. Fine. Gang up on me! I got you all right where I want you. Actually, y'know it's kinda cold, so how about I keep my boxers on, and give you all a peek at the good stuff?",哦!!好的，沒事。扇出！扇出！哦是的！！！！！是的，好吧，我找不到任何牌，所以它是它的，要么是舊針織的東西。好吧，放鬆。這只是一把鞋子。美好的。幫幫我！我把你們所有人都在你身邊。實際上，你知道它有點冷，所以我怎樣才能保持拳擊手，並讓你全部偷看好東西？,0,0,1,1,0
"Whoa, hey! What are doing? Trying to get me drunk? Okay.",哇，嘿！什麼是在做什麼？試圖讓我喝醉嗎？好的。,0,0,1,1,1
Hey!,嘿！,0,1,0,1,1
"Okay, Fonzy gives you two thumbs up, collect two cool points. Yeah. Okay, come on! Daddy needs a new pair of electromagnetic microscopes for the Prehistoric Forensics Department! Okay. Take Pinky Tuscadero up to Inspiration Point, collect three cool points!! Yeah! Which gives me five, and let's see who is gonna lose their clothes. Ummmm, I think I pick our strip poker sponsor Mr. Joey Tribianni.",好的，Fonzy給你兩個豎起大拇指，收集兩個冷點。是的。好的，來吧！爸爸需要一對新的電磁顯微鏡為史前取證部門！好的。採取小拇指托斯卡雷德羅到靈感點，收集三個酷點!!是的！這給了我五個，讓我們看看誰會失去衣服。嗯，我想我選擇了我們的地帶撲克贊助商Joey Tribianni先生。,0,0,0,0,0
"Oh, no!! No, no! Hey, everybody!",不好了！！不，不！嘿，大家！,0,1,1,1,1
"Hey guys. So, anyone up for a midnight dip in the ocean? Okay, I'll see you in a bit.",大家好。那麼，任何人都在海洋中達到午夜垂耳？好的，我會見到你。,0,1,0,1,0
Good night. Okey-dokey!,晚安。 okey-dokey！,0,1,0,1,0
"I-I mean I, well I think I can figure it out. I guess y'know I was born, and everyone started lying their asses off! How close?  I don't even know how that would work! I'm not asking! Yeah. Let's see, my had Mom killed herself, and my Dad had run off, and I was living in a Gremlin with a guy named Cindy who talked to his hand.",我 - 我的意思是我，我想我可以弄清楚。我想你知道我出生了，每個人都開始撒謊他們的驢子！多麼近？我甚至不知道這會如何工作！我不是在問！是的。讓我們看看，我的媽媽殺了自己，我的父親已經逃跑了，我生活在一個名叫辛迪的人，他談到他的手。,0,1,1,0,0
"Shoot! We're out of soda. Really?! Sweety, what are you talking about?",射擊！我們脫離了蘇打水。真的？！甜美，你在說什麼？,1,0,1,0,1
"Oh no! No!! My hole!! What?! What?!! What is it?! Yeah, and I'm a little tired from digging the hole. Well, there's really only one thing you can do. You're gonna have to pee on it.",不好了！不！！我的洞!!什麼？！什麼？！！它是什麼？！是的，我挖了洞有點累。好吧，真的只有一件事你可以做到。你要撒尿。,0,1,0,1,0
They'll never understand! We were two miles from the house. Scared and alone. We didn't think we could make it. And then Joey remembered something.,他們永遠不會明白！我們距離房子有兩英里。害怕和孤單。我們不認為我們可以做到。然後喬伊記得一些東西。,0,1,1,1,0
"What? We took a walk, nothing happened. I can back with nothing all over me. No! Joey, we swore we'd never tell! All right!! All right. I got stung. Stung bad. I couldn't stand. I-I couldn't walk. I was in too much pain.",什麼？我們散步了，沒有發生任何事情。我可以回到我身邊。不！喬伊，我們發誓我們永遠不會說！好的！！好的。我被蜇了。蜇了壞。我無法忍受。我 - 我無法走路。我痛苦過於痛苦。,1,1,1,1,1
"...fuchsia and mauvvve. Those are the 66 colours of my bedroommmm. (applause) Thank you, thank you. Ohh, and I invite you to count the colours in your bedroom. (Sees that Phoebe Sr. has entered, and to her) Except for you. You go away. Okay, bye. No. But, it's not like we're losing anything. Y'know? It's not like we-we know each other or anything. Or that have anything in common. I-I like pizza! Oh my God, so do I! Wait-wait-wait, wait! Puppies. Cute or ugly?",... Fuchsia和Mauvvve。那些是我床上的66種顏色。 （掌聲）謝謝，謝謝。哦，我邀請你在臥室裡計算顏色。 （看到Phoebe Sr.已經進入和她）除了你。你走開。好的再見。不，但是，它不像我們失去任何東西。你知道嗎？它不像我們 - 我們彼此了解或任何東西。或者有任何共同點。我 - 我喜歡披薩！哦，我的上帝，我也是！等待等待，等待！小狗。可愛還是醜陋？,0,1,1,1,1
"Who's Chip? The guy who took Rachel to the prom? Why is he calling you? Monica, you're so lucky! He's like the most popular guy in school!! I was just leaving. Why? Did you write it? Well ah, actually... ",誰的芯片？把rachel帶到舞會的那個人？他為什麼叫你？莫妮卡，你很幸運！他就像學校最受歡迎的傢伙！我只是離開了。為什麼？你寫過它了嗎？嗯，實際上......,1,0,1,0,1
"Hey, the ad alone cost 300 bucks! What kind of profit is that?! And you call yourself an accountant. Oh. What do you do?",嘿，獨自一人花了300美元！那是什麼樣的利潤？！你稱自己為會計師。哦。你做什麼工作？,0,1,1,1,1
"Hey, here's a question; where did you guys get the finest oak East of the Mississippi? I'm reading your ad. Yeah.",嘿，這是一個問題;你們在哪裡得到了密西西比河以東最好的橡木？我正在讀你的廣告。是的。,1,0,1,1,1
Something to do with numbers? What? You mean the mom you met in Montauk. She was a cat?!,與數字有關？什麼？你的意思是你在蒙特克遇到的媽媽。她是一隻貓？！,1,0,1,1,1
"Hey! Now? Is it okay if I go out with Chip Matthews? What, that little thing at the prom? Come on, that was back in high school! How could that still bother you? Look, you and I went to different high schools... You went to one where you were popular, and you got to ride off Chip's motorcycle, and wear his letterman jacket. I went to one where I wore a band uniform they had to have specially made. It was a project for one of the Home Ec classes. ",嘿！現在？如果我和芯片馬修斯出去的話是好的嗎？什麼，舞會的小東西？來吧，那回到高中！怎麼可能仍然打擾你？看，你和我去了不同的高中......你去了一個你流行的地方，你必須騎上芯片的摩托車，穿著他的夾子夾克。我去了一個我穿著樂隊制服的地方，他們必須特別製作。這是一個家庭EC課程的項目。,0,0,0,1,0
I believe it.,我相信這個。,1,1,0,0,1
"Stop it! Stop it! She keeps squirming, trying to get away! Just like when she was alive. Well, I'm not sure. I mean, I guess until she y'know, gets used to the fact that there's y'know, a new mom. Y'know, I think she's worried that y'know, she's gonna, she's gonna be replaced. Well, that's not gonna happen is it? Noo.  Okay, I have to return a call in the other room. Well, I'm returning a call from a certain mom at the B-E-A-C-H. I just spelled the wrong word.",停下來！停下來！她一直在蠕動，試圖逃脫！就像她活著的時候一樣。好吧，我不確定。我的意思是，我猜直到她知道，習慣於這個事實，這是一個新的媽媽。 y'know，我覺得她擔心你知道，她會被替換。那麼，這不是會發生的嗎？ noo。好的，我必須在另一個房間撥打電話。好吧，我正在從B-E-A-C-H處回到某個媽媽的電話。我剛拼錯了這個詞。,0,1,1,1,0
"Here, we are. The what? No, I think it's cute. So you still in touch with anyone from high school? Oh yeah, I still hang with Simmons and Zana, y'know. I see Spindler a lot. Devane, Kelly, and I run into Goldie from time to time. Steve Brown, Zuchoff, McGwire, J.T., Breadsly.",我們到了。什麼？不，我覺得很可愛。所以你仍然與高中的任何人聯繫？哦，是的，我仍然和西蒙斯和澤納一起，你知道。我看到spindler很多。黛凡，凱莉，我不時遇到了Goldie。斯蒂夫布朗，Zuchoff，McGwire，J.T.，麵包。,0,1,1,0,1
" ...and then Zana, just let one rip!! You know where I work!",...然後澤娜，只讓一個撕裂！你知道我在哪里工作！,0,1,1,1,0
"You could.... say you're sorry to her mom. So honey, what are you gonna do about the little girl? ",你可以......說你對她的媽媽很抱歉。所以親愛的，你要對小女孩做什麼？,1,0,0,0,0
"Oh my God! What happened? Well, y'know how I always wanted to go out with Chip Matthews in high school? Well, tonight, I actually went out with Chip Matthews in high school. No, it's okay, not only did I get to go out with Chip Matthews, I got to dump Chip Matthews. I know!",我的天啊！發生了什麼？嗯，你知道我如何總是想在高中用芯片馬修斯出去？好吧，今晚，我實際上在高中和芯片馬修斯出去了。不，沒關係，不僅我要用芯片馬修斯出去，我得轉移到芯片馬修斯。我知道！,0,1,0,1,0
"What? Oh, I know, I never wear fake ones. I just did it so my Mom wouldn't give me grief about me biting them. Oh my God. Wait a minute, I had them put... Oh my God! It's in the quiche! Oh My God! Okay ah, please don't freak out. Umm, but ah, there's a blue fingernail in one of the quiche cups, and there's no way to know which one. Then why are you laughing? What? You bet I'd lose a nail? Frozen lasagnas? You bet that I'd screw up?! So all that stuff about hiring me because I was good was... You promised Dr. Weinburg, you'd never use that phrase. That's right. My Mom doesn't have any faith in me! Oh, that's hilarious! Ha-ha-ha-ha-ha.",什麼？哦，我知道，我從不戴假人。我只是這樣做，所以我的媽媽不會讓我悲傷我咬他們。我的天啊。等一下，我有他們放屁......我的上帝！它在乳房！我的天啊！好吧啊，請不要嚇壞了。嗯，但啊，其中一個乳房杯裡有一個藍色的指甲，沒有辦法知道哪一個。那你為什麼笑？什麼？你打賭我會失去一個釘子？冷凍蘭薩克？你打賭我搞砸了？！所以所有關於僱用我的東西都是因為我很好的是......你答應了Weinburg博士，你永遠不會使用那個短語。這是正確的。我媽媽對我沒有任何信心！哦，那很搞笑！哈哈哈哈哈。,0,0,0,0,1
"Yes. Uh, can't you wait until tomorrow? All right. Unbelievable!! No, no, that was my boss. I have to go. What are you doing? Why? Wait. I wanna show you something. Just a little gag gift somebody gave me. Put your hands together. I'll be back in ten minutes. Knowing you're here, waiting for me I think it's kinda exciting. Oh. Oh great! I'll keep it in my butt with your nose.",是的。呃，你不能等到明天嗎？好的。逆天！！不，不，那是我的老闆。我得走了。你在幹嘛？為什麼？等待。我想告訴你一些東西。只是有人給了我的小噱頭禮物。把手放在一起。我會在十分鐘後回來。知道你在這裡，等著我，我覺得它有點令人興奮。哦。太棒了！我會用鼻子留在屁股上。,0,1,1,1,0
"It just doesn't...feel like we're breaking up. Okay. Thanks. Okay. I'm getting dressed. When I walk outside naked people throw garbage at me. What is it? Ah-ha, you're not the boss of me. Yeah, you are! Ooh, saucy. You are, you're gonna leave me like this? Okay. But if you don't come back soon, there's pretty much nothing I can do about it! ",它只是不......覺得我們正在分手。好的。謝謝。好的。我衣著衣服。當我走在裸體的人外，人們扔掉垃圾。它是什麼？ Ah-Ha，你不是我的老闆。是的，你是！哦，薩布西。你是，你要離開我這樣嗎？好的。但如果你不快回來，那麼我幾乎沒有什麼可以做的！,1,0,0,0,0
"I'm really sorry but I may be a little while longer. A couple of hours, I feel awful. I can't!! I'm in my boss's car! Uh-oh, tunnel.",我真的很抱歉，但我可能有一段時間了。幾個小時，我覺得很糟糕。我不能！我在老闆的車裡！ Uh-OH，隧道。,1,1,1,1,1
"Hello, Joanna...(Realises he doesn't know her last name)...'s office. How little?! Look, this isn't funny! You get back here right now! Why not?! What?! Rachel, could I see you for a moment? Okay, here's the situation. The keys to the cuffs are on the back of the door. Could you be a doll and grab them and scoot on over and unlock me? And on a totally different subject, that is a lovely pantsuit. I did break up with her! She just took it really, really well! It did enter my mind! But then something happened that made it, shoot right out. No-no-no-no-no-no-no!! I can't get myself right out of them! You must have me confused with the Amazing Chandler!! Come on, you have to unlock me, she could be gone for hours, and I'm cold, and (Stops and looks up the skirt on a statue behind Joanna's desk.) Never! Fine! I-never borrowed your Walkman. You got it! Here we go! Come on! This is great! Ahhh! No, I just always see guys doing this when they get handcuffs taken off them.  Hello sweet pants! About what?",你好，喬安娜......（意識到他不知道她的姓）......辦公室。多少？！看，這不好笑！你現在回到這裡！為什麼不？！什麼？！雷切爾，我可以看到你一會兒嗎？好的，這是情況。袖口的鑰匙位於門後面。你能成為一個娃娃，抓住他們，腳踏實地解鎖我嗎？在一個完全不同的主題上，這是一個可愛的褲子。我和她分手了！她真的很好，真的很好！它確實進入了我的想法！但是那些發生了一些事情，拍出了它。禁止禁忌禁止 - 否 - 否!!我不能讓自己離開他們！你必須讓我與令人驚嘆的錢德勒混淆！來吧，你必須解鎖我，她可以走幾個小時，而且我很冷，（停下來看看喬安娜的桌子後面的雕像上的裙子。）永遠不會！美好的！我永遠不會藉用你的走人。你說對了！開始了！快點！這很棒！啊！不，我總是看到當他們脫掉手銬時，我總是看到這些人這樣做。你好甜褲子！關於什麼？,1,0,0,0,1
"Hey, look, you're in trouble either way! Okay? If she comes back and sees me locked to this instead of the chair, she's gonna know you were in here. So you might as well just let me go. It still wouldn't be clean. All I want is my freedom. Freedom!",嘿，看，無論如何，你都在麻煩！好的？如果她回來看到我被鎖定給這個而不是椅子，她會知道你在這裡。所以你可能只是讓我走。它仍然不會乾淨。我想要的只是我的自由。自由！,0,0,1,1,1
"Wow! There's a lot I didn't know about vomit. In a minute. Twelve hundred dollars? You think I have $1200? I'm home in the middle of the day, and I got patio furniture in my living room. I guess there's a few things you don't get from book learnin'. How about zero down and zero a month for a long, long time?",哇！有很多我不知道嘔吐物。在一分鐘內。十二百元？你認為我有1200美元嗎？我在一天中間回家，我的客廳裡有露台家具。我想有一些你沒有從書中獲取的東西。零左下和零一個月零長，很長一段時間？,0,0,0,0,1
" Hello. I love you. Two hours, that lasted! I think so. ",你好。我愛你。兩個小時，持續！我想是這樣。,0,1,1,1,0
What? ,什麼？,1,0,1,0,1
"Hey. What are you doing? No! You're clogging up the chute that I spent a half-hour unclogging! Oh yeah, of course you don't!",嘿。你在幹嘛？不！你堵塞了我花了半小時的疏通！哦，是的，你當然不是！,0,1,1,0,1
Wow! And you got a petticure. Your feet are all dressed up. You're gonna do some feet flirtin'!,哇！你有一個襯裙。你的腳都穿著。你要做一些腳佛景！,0,0,0,1,1
"Well uh, I went down there and told him that no one treats my friends like that and that he'd better come up here and apologize. I'll see you later. He said that he wasn't gonna apologize because you guys are living here illegally, so instead what he's gonna do is have you evicted-I'll see you later. Well he made Rachel cry!",嗯，我走到那裡，告訴他，沒有人對待我的朋友，並且他最好出現在這裡並道歉。一會兒見。他說他不是要道歉，因為你們人民在這裡生活在這裡，所以相反，他會做什麼就是你被驅逐了 - 我稍後會見到你。好吧，他讓雷切爾哭了！,0,1,1,0,1
"You wanna quit? You do realize that you won't have access to our new full service Swedish spa. Okay, Dave in the membership office, handles quitters. Uh, excuse me, are you a member? Sorry, members only. ",你想戒菸嗎？您意識到您無法訪問我們的新型服務瑞典水療中心。好的，戴夫在會員辦公室，處理戒菸者。呃，對不起，你是會員嗎？對不起，只有會員。,1,0,1,0,1
"Wow, you have really pretty feet. Would you mind spending some time on my siadic area, it's been killing me today. Yeah.",哇，你真的很漂亮。你介意在我的社會區域花一些時間，今天一直在殺了我。是的。,0,0,0,0,0
"All right, I'm here, let's ahh, get this over with. Whoa-whoa, don't we need to do some kinda preparation first? Like ahh, get really drunk? No, it's okay, but if I'm Marge, my breasts are coming out my back.",好吧，我在這裡，讓我們啊，把這個帶到了。 Whoa-Whoa，我們不需要先做一些有點準備嗎？像啊，真的喝醉了？不，沒關係，但如果我是Marge，我的乳房就會出來。,0,0,1,0,0
Hi. ,你好。,1,1,1,0,1
"So you ah, ready for our last practice? Look, you wanna use our place? We did it!! I know, it was amazing! I mean, we totally nailed it, it was beautiful. Oh well, okay, good luck. Unless you wanna practice the Foxtrot again? Or-or the Tango? Okay.",所以你啊，準備好我們的最後一項做法？看，你想使用我們的地方嗎？我們做到了！！我知道，這太棒了！我的意思是，我們完全釘了它，它很漂亮。哦，好吧，好，祝你好運。除非你想再次練習狐狸練習嗎？或者 - 或探戈？好的。,0,0,0,1,0
What are you ever gonna use that for?! You got fired?! Sweety... ,你有什麼用的？！你被解雇了嗎？！甜...,1,0,1,0,1
"Hey Duck, is Chick here? Yeah, but y'know, I think the reason we're not getting that spin right is because my apartment's too small. No, I ahh, had another idea. I know, we did it!! Hey, that was incredible, huh?! Thank you, listen, thanks a lot Tribbiani, Oh my God, look at the time, I gotta catch the bus to the ball. Yeah. Ahh, thanks but no. You see I-I think I'm ready to dance with girls. Yeah.",嘿鴨，是小雞嗎？是的，但是你知道，我認為我們沒有得到旋轉的原因是因為我的公寓太小了。不，我啊，有另外一個想法。我知道，我們做到了！嘿，這是令人難以置信的，呵呵？！謝謝，聽，謝謝很多Tribbiani，哦，我的上帝，看著時間，我得趕上公共汽車到球。是的。啊，謝謝，但沒有。你看到我 - 我想我準備和女孩一起跳舞。是的。,1,0,0,0,0
"No, you didn't. Hi, I'm Kathy. With a K. Wow! You are really good at this. I'm sorry, you're right, I apologize, but I should tell you that I'm waiting for a date. Oh, and there he is now.",不，你沒有。嗨，我是凱蒂。用K.哇！你真的很擅長這個。對不起，你是對的，我很抱歉，但我應該告訴你，我正在等待約會。哦，他現在在那裡。,0,0,0,1,1
"Okay. You were right. I'm in love with Joey's girlfriend. I don't know. I can't--I just, I can't get her out of my head. Y'know? I mean, I'm a very bad person. I'm a very, very bad person. I'm a horrible person. No you're not Chandler! We still love you Chandler! ",好的。你是對的。我愛上了喬伊的女朋友。我不知道。我不能 - 我只是，我不能讓她離開我的腦袋。你知道嗎？我的意思是，我是一個非常糟糕的人。我是一個非常糟糕的人。我是一個可怕的人。不，你不是錢德勒！我們仍然愛你錢德勒！,1,0,1,1,1
"Her date tipped me ten dollars. Pheebs, what are you doing? ",她的日期傾向於我十美元。 pheebs，你在做什麼？,0,0,0,1,0
"Okay, I wanna be sexy again so I'm trying to catch a cold. It should be easy, supposedly they're pretty common. What?! Well, how-how-how is that possible? You barely know her! You mean you stole it! Don't cover your mouth when you do that!",好的，我想再次性感，所以我試圖感冒。應該容易，認為它們很常見。什麼？！嗯，怎麼樣？這是可能的嗎？你幾乎不認識她！你的意思是你偷了它！當你這樣做時，不要遮蓋你的嘴！,0,1,1,1,1
"Ohh, God, guys, check it out, you can see that girl's underwear! So? Huh? What do you think? Not your type?! She's gorgeous! Okay. Understanding a little more why you're single. Ohh! Y'know, I have a friend you would like, she's really pretty. And then we could double date! Okay, I've got some ugly friends, and they're all available too.",哦，上帝，伙計們，檢查出來，你可以看到女孩的內衣！所以？呵呵？你怎麼看？不是你的類型？！她很華麗！好的。了解一點為什麼你是單身。 oh！你知道，我有一個你想要的朋友，她真的很漂亮。然後我們可以加倍約會！好的，我有一些醜陋的朋友，他們也有醜陋。,0,0,1,0,0
I'll be right back. What was that? Kathy was being really nice and you just walked away. I thought we had a deal. ,我馬上回來。那是什麼？凱西真的很好，你剛走開了。我以為我們有一筆交易。,0,0,0,0,0
Rachel? I don't know if you heard about what happened between me and Phoebe the other day.,雷切爾？我不知道你是否聽說過關於我和菲比之間發生的事情的話。,0,0,1,0,1
Yeah. No!,是的。不！,1,1,1,1,1
"Hey! Oh my God, it was the best funeral ever! I mean, everyone loved the food, and guess what? I even got another funeral for tomorrow-the dead-guy-from-today's best friend. I mean, it is like I am the official caterer for that accident!",嘿！哦，我的上帝，這是有史以​​來最好的葬禮！我的意思是，每個人都喜歡食物，猜猜是什麼？我甚至為明天的另一個葬禮 - 來自今天的最好的朋友。我的意思是，就像我是那個事故的官方餐飲服務器！,0,1,0,1,1
"Yeah, once again, I am sorry. Thank you. Bye. I just had to turn down a job catering a funeral for sixty people. Sixty guests. Because I don't have the money or the equipment to handle something that big on such short notice. I mean there's no way. I don't know. Really? Cause I'd need like $500 for all the food and the supplies and stuff. Well, you're not working either. Yeah, that'd be great! Thank you!",是的，再一次，我很抱歉。謝謝你。再見。我必須拒絕為六十人提供葬禮的工作。六十嘉賓。因為我沒有錢或設備來處理很短的通知的東西。我的意思是沒有辦法。我不知道。真的嗎？因為所有食物和用品和物品都需要500美元。好吧，你也沒有工作。是的，那很棒！謝謝！,1,1,1,1,1
"Hi. You guys have any wrapping paper? Phebes, it was your birthday, like, months ago. Well, I have a call in about that. Actually, this is for Kathy's birthday. It's an early edition of her favorite book. Okay, but don't touch it, because you fingers have destructive oils. Oh, it wasn't a big deal. I just went to a couple of bookstores, talked to a couple of dealers... called a couple of the author's grandchildren. It doesn't say that. Does it? Okay, all right, I'll just uh, make sure that uh, Joey gets her something really great.",你好。你們有什麼包裝紙嗎？鳳頭，這是你的生日，就像幾個月前一樣。好吧，我有一個電話。實際上，這是為了凱西的生日。這是她最喜歡的書的早期版本。好的，但不要碰它，因為你的手指有破壞性的油。哦，這不是一件大事。我剛去了幾個書店，談到了幾個經銷商......叫做一些作者的孫子。它沒有這麼說。可以？好的，好的，我只是呃，確保呃，喬伊讓她真的很棒。,1,1,1,0,1
